spectrum	SMILES	Known	InChIKey14	MassBank rank	MetFrag rank	SIRIUS rank	Spec2Mol rank	adduct_sirius	adduct_metfrag	RT_exp	CCS_exp	CCS_pred	CCS_match	RT_pred	Exp. RTI	Pred RTI	Applicability Domain	RT_box	RT_match
Candidate_315.2322	CCCC(O)(C#Cc1cccc(CCCCC(C)=O)c1)CCC	Known	CYMNBOAQTZUBBG		1				[M+H]+	15.04	178.79	178.6	TRUE	19.02	741.73	954.54	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_315.2322	CON(C)C(=O)C(CC1CCCN(C(=N)N)C1)NCB=O	Known	BXFCQQIDWQKORD		2				[M+NH4]+	15.04	178.79	177.6	TRUE		741.73				FALSE
Candidate_315.2322	CC=CC1CC1C=CCC=CCC=CCC=CCCCC(=O)O	Known	AFXZSMLCHLVBLG		3				[M+H]+	15.04	178.79	177.1	TRUE	17.36	741.73	865.75	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_315.2322	C#CC(O)CCCCCCC=CC=CC#CCCCC(O)C=C	Known	ZBYBSIUFGLWXSW		4				[M+H]+	15.04	178.79	176.9	TRUE	16.23	741.73	805.19	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	CC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O	Known	XIRAANDYDKTTNH		5				[M+H]+	15.04	178.79	180.7	TRUE	17.09	741.73	851.51	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_315.2322	C=C1CCC(O)CC1=CC=C1CCCC2(C)C(C(C)=O)CCC12	Known	PXXHJWCVGKGOFV		6				[M+H]+	15.04	178.79	175.3	TRUE	15.38	741.73	759.95	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	CCC=CCC=CC=CCC=CCC=CCC=CCCC(=O)O	Known	ZZFMPJPLZAXVSI		7				[M+H]+	15.04	178.79	180.7	TRUE	17.38	741.73	867.12	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_315.2322	CCC=CCC=CCC=CC=CCC=CCC=CCCC(=O)O	Known	SXMIZXUJJRLUEM		8				[M+H]+	15.04	178.79	180.7	TRUE	17.39	741.73	867.27	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_315.2322	CC12CCC3c4ccc(CCCO)cc4CCC3C1CCC2O	Known	LQCJAAWZUYQKSY		9				[M+H]+	15.04	178.79	179	TRUE	14.07	741.73	689.58	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	CC(=O)C1CCC2C(C=CC3=C(C)CCC(O)C3)=CCCC12C	Known	SRRMRSDNEIGWQQ		10				[M+H]+	15.04	178.79	176.9	TRUE	15.6	741.73	771.87	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	CCC1C(=O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	Known	WAZCMUUVLNIUQT			2		[M + H]+		15.04	178.79	179.3	TRUE	15.91	741.73	788.13	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	CCC1CC(=O)C2(C)CCC3C(CCC4=CC(=O)CCC43C)C12	Known	ASHMTNKMDOUJQA			3		[M + H]+		15.04	178.79	179.3	TRUE	16.23	741.73	805.51	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	CC(=O)C1(C)CCC2C3CCC4=CC(=O)CCC4C3CCC21C	Known	SMHQTBXJLXZKNT			4		[M + H]+		15.04	178.79	180.5	TRUE	15.72	741.73	778.1	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	CC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C	Known	MNRHZPCIEGLWGK			5		[M + H]+		15.04	178.79	180.5	TRUE	15.05	741.73	742.16	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	CCCC12CCC(=O)C=C1CCC1C3CCC(=O)C3(C)CCC12	Known	VGXUJXXKBNEKRI			6		[M + H]+		15.04	178.79	180.1	TRUE	16.18	741.73	802.91	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	CC12CCC(=O)C=C1CCC1C3CCCC3(CCC=O)CCC12	Known	UJIDJGDITCDYKV			7		[M + H]+		15.04	178.79	181	TRUE	16.14	741.73	800.51	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	CC1(C)CC2(C)C(=CC1=O)CCC1C3CCC(=O)C3(C)CCC12	Known	IFQGCFSQXXEGDT			8		[M + H]+		15.04	178.79	177.9	TRUE	16.31	741.73	809.93	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	CC(=O)C1CCC2C3CCC4=CCC(=O)CC4(C)C3CCC12C	Known	CRBGORYRBXKKGM			9		[M + H]+		15.04	178.79	180.5	TRUE	15.27	741.73	754.02	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	CC(=O)C1CCC2C3CCC4=CC(=O)CC(C)C4C3CCC12C	Known	XRGMDVOEEDQCFH			10		[M + H]+		15.04	178.79	179.4	TRUE	15.7	741.73	777.25	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	Cc1cc(Cl)c(C2CCC(Cn3c(C)ccc3-c3ccccc3)O2)cc1N	Known	ZGPXITOYKIAEPT				1			15.04	178.79	194.9	FALSE	14.49	741.73	712.05	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	CC(=O)c1cc(N2CCCc3ccccc32)nc(C2CC(O)C2)c1O	Known	BDBYTPRQSLNTDK				2			15.04	178.79	195.4	FALSE	13.25	741.73	646.1	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_315.2322	Cc1ccc(OC2Cc3ccccc3C(C(N)=O)=N2)cc1C1CC1	Known	DSVWXKDXYWSTOM				4			15.04	178.79	178	TRUE	12.3	741.73	595.39	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_315.2322	Cc1ccc(N2CC(C(=O)O)CCc3nc(N(C)C)ccc32)cc1Cl	Known	CMCOKTDPRVUKRE				5			15.04	178.79	180.1	TRUE	12.61	741.73	611.65	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_315.2322	Cc1ccc(C2(CC(C)c3ccccc3F)CCN2)nc1-c1ccco1	Known	OKZFAAJLFLEOOA				6			15.04	178.79	188.6	FALSE	10.59	741.73	503.44	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_315.2322	Cc1ccc(OC2CCC(C(=O)NF)C2Cc2cccs2)c(O)c1	Known	KHHYJJWSGDUMCT				8			15.04	178.79	181.2	TRUE	15.75	741.73	779.85	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_315.2322	CC(=O)c1cc(NC2CCc3ccccc32)nc(C(F)(F)F)c1O	Known	QALVHAZDLBSTRB				9			15.04	178.79	172.6	FALSE	11.72	741.73	564.07	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_327.1565	O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1	Unknown	XZZNDPSIHUTMOC	1						15.3	171.33	174.8	TRUE	15.03	755.64	741.02	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	CC(C)(C)c1ccccc1OP(=O)(Oc1ccccc1C(C)(C)C)Oc1ccccc1C(C)(C)C	Unknown	SPUXJWDKFVXXBI	4						15.3	171.33	237	FALSE	17.38	755.64	866.73	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_327.1565	CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1	Unknown	QZUDBNBUXVUHMW	6						15.3	171.33	177.7	FALSE	8.55	755.64	394.64	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_327.1565	CCCNC(Cc1ccc(CC)s1)c1sccc1OC	Unknown	PBVSTVVYTICROA		1				[M+NH4]+	15.3	171.33	171.1	TRUE	10.81	755.64	515.47	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_327.1565	CCCNC(Cc1ccc(CC)s1)c1cc(OC)cs1	Unknown	YHAPYLWIEHIFPD		2				[M+NH4]+	15.3	171.33	171.1	TRUE	10.69	755.64	509.23	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_327.1565	CCNC(c1ccc(C(C)(C)C)s1)c1sccc1OC	Unknown	ZYMJPWCCWBDXKQ		3				[M+NH4]+	15.3	171.33	176.2	TRUE	12.48	755.64	605.02	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_327.1565	CCNC(c1cc(OC)cs1)c1ccc(C(C)(C)C)s1	Unknown	BYMSCQPMMPOCDF		4				[M+NH4]+	15.3	171.33	176.2	TRUE	12.59	755.64	610.47	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_327.1565	CC(C)CSc1ccc(SC(=O)NC2CCCC2)cc1	Unknown	BFAQOCFSKUTZTQ		5				[M+NH4]+	15.3	171.33	172.8	TRUE	15.93	755.64	789.48	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	CC(C)(C)c1cc(C(=O)NC2CCCNC2=O)cc(Cl)n1	Unknown	AFDOBJBOWJJYHF		6				[M+NH4]+	15.3	171.33	179.3	FALSE	10.55	755.64	501.64	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_327.1565	NCCCn1c(=O)n2c(=O)[nH]nc2c2cc3ccccc3cc21	Unknown	CLEXCGOVQVYGEV		7				[M+NH4]+	15.3	171.33	179.1	FALSE	4.76	755.64	191.61	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_327.1565	CC(C)CCn1nnc(CO)c1COc1ccccc1Cl	Unknown	KTRLBABEGCHZFR		8				[M+NH4]+	15.3	171.33	173.7	TRUE	10.15	755.64	480.03	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_327.1565	CCCCCn1nnc(CO)c1COc1ccccc1Cl	Unknown	JPGYVTJBQHOVST		9				[M+NH4]+	15.3	171.33	173.2	TRUE	10.49	755.64	498.48	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_327.1565	CN1CCC(NC(=O)c2cc(Cl)nc(C(C)(C)C)c2)C1=O	Unknown	ZUKTVCDGMZDILV		10				[M+NH4]+	15.3	171.33	181.5	FALSE	10.08	755.64	476.63	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_327.1565	CCCCCCCCCC(=O)OCC(O)COP(=O)(O)O	Unknown	CMQAWGIRCVKCMC			1		[M + H]+		15.3	171.33	177.5	FALSE	10.62	755.64	505.37	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_327.1565	CC(=O)OC1(C)C#CCCCCC#CC(C)(OC(C)=O)CC1	Unknown	QTEBHWGOXDMPOR			2		[M + Na]+		15.3	171.33	178.1	FALSE	14.66	755.64	721.32	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	C=C1C(=O)OC2C=C(C)CCC(C)=C(C)CC(OC(C)=O)C12	Unknown	XXMXVWALBQSWNA			3		[M + Na]+		15.3	171.33	173.6	TRUE	14.52	755.64	713.7	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	CCOC(=O)C=CC(C)=CC=CC=C(C)C=CC(=O)OCC	Unknown	DDYKQJBQCHMVOY			4		[M + Na]+		15.3	171.33	181.3	FALSE	15.62	755.64	772.7	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	C=C1C(=O)OC2CC(C)=C(C)CCC(C)=CC(OC(C)=O)C12	Unknown	XEEZPSWLRKNWDE			5		[M + Na]+		15.3	171.33	173.6	TRUE	14.42	755.64	708.72	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	CC(C)OCCOC(C)OCCOC(C)OCCOP=O	Unknown	JZULAPJAUAONAA			6		[M + H]+		15.3	171.33	173.6	TRUE	14.21	755.64	697.54	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	CC(C)(CCCC(O)CCCC(C)(C)C(=O)O)C(=O)O	Unknown	FVSKYAPCSFAPRT			7		[M + K]+		15.3	171.33	178.8	FALSE	14.57	755.64	716.34	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	CC=C1C(=O)OC2C=C(C)CCC=C(C)CC(OC(C)=O)C12	Unknown	JQPSIPYLFNRFKH			8		[M + Na]+		15.3	171.33	174.1	TRUE	14.69	755.64	722.8	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	C=C1C(=O)OC2C=C(C)CCC=C(C)C(OC(=O)CC)CC12	Unknown	ZJGIXMQFQDVSQX			9		[M + Na]+		15.3	171.33	173.9	TRUE	15.5	755.64	766.16	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	COc1ccc(C(=O)OC2CCCCC(=O)CCCC2)cc1	Unknown	LXHYAPTVCFELJF			10		[M + Na]+		15.3	171.33	176.3	TRUE	14.11	755.64	692.17	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	COc1ccc(-c2cc(Cl)c3ccccc3n2)c(CO)c1	Unknown	HROWKYZLUFISHG				1			15.3	171.33	168.7	TRUE	13.3	755.64	648.9	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_327.1565	Cc1ccc(C2(Nc3ccccc3)COc3ccc(Cl)cc32)nc1	Unknown	CUCRWHNQHROAQP				3			15.3	171.33	181.1	FALSE	14.4	755.64	707.35	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	Cc1ccc(-c2nc3ccccc3n2CC(O)C(F)(F)F)cc1Cl	Unknown	NXBRXIBMWGEWLN				4			15.3	171.33	176.4	TRUE	15.42	755.64	762.12	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	CC(=O)c1ccc(C2Oc3ccccc3C2=O)cc1-c1ccc(Cl)cn1	Unknown	PUVBULULJOAFIB				5			15.3	171.33	189.6	FALSE	13.71	755.64	670.31	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	COc1cc(C#N)ccc1-c1ccc2c(OC)ccc(Cl)c2n1	Unknown	UTIVHNQPKPBXQL				8			15.3	171.33	182	FALSE	14.74	755.64	725.74	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_327.1565	COc1ccc(-c2nc3ccccc3cc2Cl)c2c1OCC(O)C2	Unknown	VBZVSBBFEPKFRA				10			15.3	171.33	182.1	FALSE	13.05	755.64	635.32	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_376.1487	O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	Known	LNEPOXFFQSENCJ	1						7.75	192.31	193.5	TRUE	10.16	351.71	480.39	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_376.1487	NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1	Known	AXKPFOAXAHJUAG	8						7.75	192.31	194	TRUE	8.09	351.71	369.98	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_376.1487	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C	Known	AUNGANRZJHBGPY	9						7.75	192.31	188.4	TRUE	4.13	351.71	157.97	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_376.1487	COC(C(O)CO)C(O)C(O)C(=O)NCCCCNC(=O)CN	Known	RDZYTBFIZNWION		1				[M+K]+	7.75	192.31	190.1	TRUE	3.6	351.71	129.72	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_376.1487	NNC(CCN=C(N)N)C(=O)NC(Cc1ccc(O)cc1)C(N)=O	Known	XFOXTKDBHCTTJS		2				[M+K]+	7.75	192.31	205.6	FALSE	-0.35	351.71	-81.44	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_376.1487	CCCCC=CCCCCCCCCCOP(O)(=S)ON	Known	LMOBCCHXWMKPSF		3				[M+K]+	7.75	192.31	194.8	TRUE	17.06	351.71	849.94	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_376.1487	CC(C)(C)OC(=O)NC(=O)CC(O)C(N)Cc1ccc([N+](=O)[O-])cc1	Known	RVPCLRZRVZPBCF		4				[M+Na]+	7.75	192.31	187.3	TRUE	7	351.71	311.46	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_376.1487	CC(C)CC(NC(=O)C(O)C(N)Cc1ccc([N+](=O)[O-])cc1)C(=O)O	Known	AXNJBMQISBJVSJ		5				[M+Na]+	7.75	192.31	185.8	FALSE	5.46	351.71	229.22	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_376.1487	CN(C=CCN)CC1OC(N2CN=C3C(N)=NC=NC32)C(O)C1O	Known	MOVJVRCFHFIEHQ		6				[M+K]+	7.75	192.31	181.1	FALSE	-0.11	351.71	-68.71	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_376.1487	CC(NNC(=O)c1c(C)nnn1-c1nonc1N)=C1C=CC(=O)C=C1O	Known	ACATYVAGGLIHHI		7				[M+NH4]+	7.75	192.31	190.9	TRUE	5.36	351.71	223.6	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_376.1487	CC(NNC(=O)c1nnn(-c2nonc2N)c1C)=C1C=CC(=O)C=C1O	Known	UMGHDJODQWNLRL		8				[M+NH4]+	7.75	192.31	190.9	TRUE	5.37	351.71	224.64	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_376.1487	COc1ccc(C=NNC(=O)c2c(C)nnn2-c2nonc2N)cc1O	Known	YFQDZBXEBMKFRY		9				[M+NH4]+	7.75	192.31	190.1	TRUE	5.47	351.71	229.52	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_376.1487	COc1cc(C(=O)NCCCCC(NC(C)=O)C(N)=O)cc(O)c1O	Known	ZZACEACDQWLDEZ		10				[M+Na]+	7.75	192.31	194.1	TRUE	7.13	351.71	318.35	Exp. & Pred. tR are accepted for this candidate (box1)	box1	TRUE
Candidate_376.1487	O=C1C=C(c2ccc(-c3ccccc3)cc2)CC(c2ccc(Cl)cc2)C1	Known	BVNAFSBQEQVGGP			1		[M + H3N + H]+		7.75	192.31	199.2	FALSE	18.08	351.71	904.35	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_376.1487	CC1=CC(c2ccc(Cl)cc2)C(C(=O)c2ccccc2)c2ccccc21	Known	XYDTXKREACJESQ			2		[M + H3N + H]+		7.75	192.31	199.8	FALSE	18.51	351.71	927.18	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_376.1487	O=C(CC(c1ccc(Cl)cc1)C1C=Cc2ccccc21)c1ccccc1	Known	XLVVZSRYJPEPPZ			3		[M + H3N + H]+		7.75	192.31	203	FALSE	18.14	351.71	907.45	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_376.1487	Cc1ccc2cc3cc(C)c(C(=O)c4cc(Cl)ccc4C)cc3cc2c1	Known	JRACKBWLUALIBK			4		[M + H3N + H]+		7.75	192.31	201.1	FALSE	19.32	351.71	970.88	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_376.1487	OC(C#Cc1ccccc1)(c1ccccc1)C1CC1c1ccc(Cl)cc1	Known	KVKPDCGYYDTCNA			5		[M + H3N + H]+		7.75	192.31	199.6	FALSE	17.91	351.71	895.15	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_376.1487	OC(c1ccc(Cl)cc1)C(C#Cc1ccccc1)C=Cc1ccccc1	Known	RJSGIIGMKHSHMM			6		[M + H3N + H]+		7.75	192.31	194.2	TRUE	18.89	351.71	947.58	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_376.1487	O=C1C=C(c2ccc(-c3ccccc3)cc2)CC(c2ccccc2Cl)C1	Known	PAKVTOVIUHIECB			7		[M + H3N + H]+		7.75	192.31	199.2	FALSE	18.05	351.71	902.7	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_376.1487	O=C(c1ccccc1)C1CC(c2ccccc2)=CC1c1ccc(Cl)cc1	Known	QAQYBXZKJOKQBX			8		[M + H3N + H]+		7.75	192.31	203	FALSE	18.3	351.71	915.92	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_376.1487	O=C(c1ccccc1)C1C(c2ccccc2)=CCC1c1ccc(Cl)cc1	Known	AMTHKZFTQLBVRK			9		[M + H3N + H]+		7.75	192.31	203	FALSE	18.07	351.71	903.8	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_376.1487	CCOC(=O)c1ccc(OCC(=O)Nc2ccc([N+](=O)[O-])cc2C)cc1	Known	OLPNVYKMLAAZIU			10		[M + H3N + H]+		7.75	192.31	185.9	FALSE	13.75	351.71	672.56	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_376.1487	Cc1ccc(Cl)c(-n2cnc3ccccc32)c1	Known	GJZGQWAKXQYTLX				1			7.75	192.31	152.8	FALSE	13.24	351.71	645.43	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_376.1487	COc1c(-c2cc(Cl)c3ccccc3n2)ccn1C	Known	WLRGDTXBZUDTOB				2			7.75	192.31	160.5	FALSE	13.06	351.71	635.83	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_376.1487	Cc1cc(NC(=O)c2ccc(Cl)cc2OF)nc2ccccc12	Known	DXQRLFHPGVEVTI				5			7.75	192.31	173.2	FALSE	15.05	351.71	742.26	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_376.1487	Cc1ccc(-c2cc(Cl)c3ccccc3n2)cc1PN	Known	OYLVAWPHDYFSFN				7			7.75	192.31	165.3	FALSE	9.77	351.71	459.8	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_376.1487	Nc1ccc(-c2nc3ccccc3cc2Br)c(F)c1	Known	QJMAJMWLWANCCV				10			7.75	192.31	165.5	FALSE	14.13	351.71	692.99	"Pred./Exp. tR are not reliable (high SR; the LC method used is not well suited for this compound, it could be a false positive) (box4)"	box4	FALSE
Candidate_388.2547	CC(=O)NC1C(O)OC(CO)C(OC2OC(COC3OC(COC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)C(O)C(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)C2O)C1O	Unknown	DZKRQYUJSWFLIP	1						5.24	183.44	311.4	FALSE	3.08	217.42	101.89	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_388.2547	CC(=O)Oc1ccc(-c2cc(=O)c3c(OC(C)=O)c(OC(C)=O)c(OC(C)=O)cc3o2)cc1	Unknown	SRVJEQWEVJCHCF	2						5.24	183.44	201.3	FALSE	8.49	217.42	391.43	"Although there is error, exp. & pred. tR are accepted for this candidate (box2)"	box2	TRUE
Candidate_388.2547	CC(=O)NC1C(O)OC(CO)C(OC2OC(COC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)C2O)C1O	Unknown	BGVLLILAMOOZBG	3						5.24	183.44	311.4	FALSE	3.06	217.42	100.73	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_388.2547	CC(=O)NC1C(O)OC(CO)C(OC2OC(COC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)C2O)C1O	Unknown	LNNJBNAGXRYVCJ	4						5.24	183.44	293	FALSE	3.86	217.42	143.65	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_388.2547	CC(=O)NC1C(O)OC(CO)C(OC2OC(COC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)C2O)C1O	Unknown	MFJUBYIWHUWRJW	5						5.24	183.44	311.4	FALSE	3.07	217.42	101.09	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
Candidate_388.2547	CC(=O)NC1C(O)OC(CO)C(OC2OC(COC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C1O	Unknown	GQZDMSIXKBSDIE	6						5.24	183.44	293	FALSE	3.86	217.42	143.58	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_388.2547	CC(=O)NC1C(O)OC(CO)C(OC2OC(COC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)C(O)C(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)C2O)C1O	Unknown	XNBLTQLHTRUTIP	7						5.24	183.44	293	FALSE	3.9	217.42	145.61	Pred./Exp. tR are not reliable (high SR; use other verification tool (box3))	box3	FALSE
Candidate_388.2547	CC(=O)NC1C(O)OC(CO)C(OC2OC(COC3OC(COC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C1O	Unknown	QYQYSHKAXQIILT	9						5.24	183.44	311.4	FALSE	3.05	217.42	100.2	Pred./Exp. tR are not reliable (Outside the applicability domain and high SR; use other verification tools (box4))	box4	FALSE
